5.540526710346110884e-01,4.459471692724247260e-01
4.999550028672336555e-01,5.000449971785794201e-01
8.122291183954372107e-01,1.877703721010367255e-01
3.813271977825085091e-01,6.186731328919933270e-01
3.000795708884104185e-01,6.999208124305043022e-01
4.220656678964528341e-01,5.779344700716765315e-01
6.413772770737787843e-01,3.586224028250820095e-01
8.090724715774796350e-01,1.909269674275199391e-01
4.896362500650542349e-01,5.103637666434726050e-01
6.907231416831388637e-01,3.092763543313628016e-01
5.241257992347891914e-02,9.475881302459875366e-01
8.002011585421786588e-01,1.997982565245233766e-01
6.459783262840336215e-01,3.540213614525264951e-01
6.191921401130480174e-01,3.808074505199355309e-01
4.182856657333840489e-01,5.817146315973235060e-01
9.052210722811904198e-01,9.477818095457699044e-02
4.999290723170065065e-01,5.000709277204411496e-01
6.624350093475634971e-01,3.375652220235372813e-01
4.702367059721903053e-01,5.297636563747972760e-01
4.760873907116339732e-01,5.239126480488959237e-01
8.716714055101181247e-01,1.283282103572556121e-01
4.999998786647167348e-01,5.000001213352328611e-01
4.993784675049440236e-01,5.006215791761491340e-01
5.008120530726397623e-01,4.991879452762736924e-01
8.365916173304934755e-01,1.634075765170478756e-01
5.000579179793627205e-01,4.999420818896427310e-01
9.687806358817860897e-01,3.121911904031154927e-02
3.035811855591409314e-01,6.964190875822705573e-01
7.723162177404384598e-01,2.276829485255499330e-01
8.955259450023889123e-01,1.044736014194424106e-01
6.073609295576074540e-01,3.926394332635346207e-01
4.920530772546564124e-01,5.079469384179764457e-01
9.441909597851394498e-01,5.580869913112091601e-02
9.617711856756374633e-01,3.822858232245477522e-02
7.352368451492961032e-01,2.647629602582007857e-01
4.947257535208422485e-01,5.052742550313501502e-01
5.093430380168012528e-01,4.906569239788666215e-01
4.997633184383487581e-01,5.002366819455553726e-01
5.050976301451792772e-01,4.949023578073137863e-01
4.999409000667832670e-01,5.000591000291292332e-01
6.174228519615455602e-01,3.825768900979290565e-01
5.903328129796515944e-02,9.409671162172604797e-01
4.776547135102616748e-01,5.223453324806356379e-01
4.248571528034337241e-01,5.751429678855743965e-01
5.140395954480168061e-01,4.859603725212173764e-01
5.000506482940818564e-01,4.999493515604278016e-01
5.212050149488927087e-01,4.787949079581848011e-01
3.147139669999282630e-01,6.852867983796662177e-01
4.741857210016274249e-01,5.258143430303331423e-01
5.499420825405610946e-01,4.500577968555913300e-01
5.013548948545457629e-01,4.986451020290392222e-01
6.063010244590087972e-01,3.936993436975338434e-01
1.531035000097341007e-03,9.984690069000441426e-01
3.092045651378856341e-01,6.907958298128217267e-01
6.777252712669581403e-01,3.222748680884887085e-01
5.002873763300170751e-01,4.997126226782246383e-01
4.714792183998438024e-01,5.285208278862025821e-01
4.982871352492055372e-01,5.017128675322249931e-01
5.000753144617993140e-01,4.999246853346991926e-01
6.576462966690185263e-01,3.423539399103042169e-01
1.518528651549057029e-01,8.481474877897983156e-01
5.018826829765499209e-01,4.981173076815840761e-01
2.439588755446449320e-01,7.560414515351063791e-01
4.532511647566407099e-03,9.954675516063085094e-01
5.115545542332957663e-01,4.884454060328267677e-01
9.754263582622109130e-01,2.457344098300287549e-02
9.626574205850302324e-01,3.734228889238645072e-02
4.989107819731535276e-01,5.010892195041031227e-01
3.723331657643842996e-01,6.276678486344257069e-01
5.087285681657113257e-01,4.912718264249056888e-01
9.153254672064849995e-01,8.467410902037351972e-02
4.093369873419366867e-01,5.906633257891192867e-01
6.234959485573677851e-01,3.765043738604096912e-01
5.938526629691934788e-01,4.061471239758522866e-01
5.007074311468291405e-01,4.992925672390888248e-01
6.808194917531034118e-01,3.191801320730837110e-01
5.779294691093278535e-01,4.220708677734992809e-01
2.351175939908935753e-01,7.648827503818097506e-01
5.015521056027993918e-01,4.984478908339435299e-01
4.746008769811960737e-01,5.253991642467077394e-01
4.994365079234653337e-01,5.005634929913347353e-01
6.385761016007304169e-01,3.614241886314695784e-01
5.011993221909389895e-01,4.988006750710519688e-01
4.301418201626048265e-01,5.698582914010564826e-01
5.076752336554447576e-01,4.923246296571905933e-01
5.210663490182280144e-01,4.789336026725753426e-01
4.978642919586363513e-01,5.021357139011847215e-01
5.050976301451792772e-01,4.949023578073137863e-01
4.953343963551356532e-01,5.046656107751588127e-01
6.584618232539646288e-01,3.415383878903320847e-01
5.044532478049170710e-01,4.955467415327991509e-01
8.111999695526387333e-01,1.887995071677329717e-01
5.000021733681860869e-01,4.999978266262160020e-01
4.685581277768155473e-01,5.314418183479402424e-01
9.749377014588446189e-01,2.506195806977537174e-02
4.999785458618367651e-01,5.000214541672931556e-01
4.999447204608895579e-01,5.000552796288477708e-01
4.872302277992734965e-01,5.127697802858507403e-01
5.106163244960235659e-01,4.893836513991254300e-01
4.953289026122824623e-01,5.046711045664052930e-01
3.286037010503806144e-01,6.713965543932394198e-01
4.998770347799242342e-01,5.001229654173900974e-01
4.999290723170065065e-01,5.000709277204411496e-01
4.993835685127881452e-01,5.006164324082263972e-01
6.205906356930117607e-01,3.794094394030453898e-01
4.999972997772951788e-01,5.000027002265948761e-01
4.997017885183419050e-01,5.002982117450589516e-01
5.060385468749316606e-01,4.939614342266549496e-01
5.211358260400350551e-01,4.788641257803570306e-01
5.000003860508169806e-01,4.999996139413177554e-01
5.000064969594699704e-01,4.999935030250930446e-01
4.868834036243579466e-01,5.131165640377075565e-01
7.004213142508149970e-01,2.995779837939315238e-01
9.736098037275184858e-01,2.638998494453207930e-02
4.368870346652981018e-01,5.631130653082230264e-01
5.017753575841940039e-01,4.982246383459586481e-01
4.998663306780918303e-01,5.001336695379591246e-01
6.224409764111167309e-01,3.775593408546566443e-01
3.743099673791770443e-01,6.256903601023272588e-01
5.121862976081231755e-01,4.878136701588295376e-01
