2.803225289132144638e-01,7.196774710795328378e-01
5.391639703152004692e-01,4.608360296851013449e-01
7.724698090313528720e-01,2.275301909755782226e-01
1.707946849592034966e-01,8.292053150294559360e-01
5.028912424739936382e-01,4.971087575260996760e-01
5.033525665613267641e-01,4.966474334387711020e-01
5.536978087732340459e-01,4.463021912282378878e-01
5.000038391274135297e-01,4.999961608725865259e-01
5.156758911615945129e-01,4.843241088389022564e-01
5.006165547577881014e-01,4.993834452422319381e-01
5.371920284367063259e-01,4.628079715711574949e-01
7.421790906658022324e-01,2.578209093387641704e-01
2.565033100777077135e-01,7.434966899063703005e-01
5.390974292366492726e-01,4.609025707825346041e-01
5.002580731588007756e-01,4.997419268412074955e-01
7.326280103417529554e-01,2.673719896596522538e-01
7.870755294498483767e-01,2.129244708293227262e-01
5.087515347421048828e-01,4.912484652581776134e-01
5.969916858360680978e-01,4.030083141646231826e-01
5.014438825543837686e-01,4.985561174456628608e-01
4.424149869165686644e-01,5.575850130340377353e-01
5.025768595268416128e-01,4.974231404738630458e-01
2.377027496282209662e-01,7.622972503586059601e-01
5.022817062175476410e-01,4.977182937827516196e-01
5.086728083471171447e-01,4.913271916531642414e-01
5.047030881300946792e-01,4.952969118700300544e-01
5.001303138320267738e-01,4.998696861679952641e-01
6.540319464260361260e-01,3.459680535771892940e-01
7.063649191122038928e-01,2.936350808889374164e-01
7.308446952678789854e-01,2.691553047335303317e-01
5.205131158792730695e-01,4.794868841208974053e-01
5.027037289921901797e-01,4.972962710078958626e-01
5.080473746443926464e-01,4.919526253556953388e-01
4.448102765148584381e-01,5.551897234790392766e-01
1.867916502124066513e-01,8.132083497672513150e-01
5.000173809590736651e-01,4.999826190409272231e-01
9.784822430966626516e-01,2.151775698277669235e-02
2.814685674074273170e-01,7.185314326002953944e-01
6.074584505696841719e-01,3.925415494336531030e-01
5.056263636839581910e-01,4.943736363157048563e-01
6.146463766251273331e-01,3.853536233756669205e-01
7.027418443701367590e-01,2.972581556295010863e-01
6.094812015940431760e-01,3.905187984000417778e-01
7.527518362882438252e-01,2.472481637173197799e-01
5.000937259166253757e-01,4.999062740833777330e-01
4.867601821200110424e-01,5.132398178796371280e-01
5.000422166762111820e-01,4.999577833237900948e-01
5.109110558038270078e-01,4.890889441989186848e-01
5.000873739924582839e-01,4.999126260075446027e-01
5.000094263447689702e-01,4.999905736552313629e-01
8.203368520800303765e-01,1.796631478895586442e-01
4.382274683102470036e-01,5.617725317439948851e-01
5.080931557912826690e-01,4.919068442089857829e-01
3.478919832491723096e-01,6.521080167303411335e-01
2.216232198143954502e-01,7.783767802379155665e-01
4.305587877799519347e-01,5.694412121026615203e-01
6.620479430736698756e-01,3.379520569234202299e-01
5.372305452929576619e-01,4.627694547109128531e-01
5.139043421723974436e-01,4.860956578270527184e-01
6.972493599239625306e-01,3.027506400753053883e-01
8.773271872528223270e-01,1.226728127559353343e-01
4.999823913678569376e-01,5.000176086328139702e-01
4.999140076025093138e-01,5.000859923973620669e-01
5.056496019077840742e-01,4.943503980923982244e-01
2.345721180411812767e-01,7.654278821152460388e-01
3.735446484477859541e-01,6.264553514847676086e-01
7.261167683743467993e-01,2.738832316270443101e-01
5.000828701550565913e-01,4.999171298449460177e-01
5.001303138320267738e-01,4.998696861679952641e-01
5.168816411046416315e-01,4.831183588951297736e-01
2.564350166246537888e-01,7.435649833754705007e-01
3.921216756280570537e-01,6.078783243751345600e-01
7.647474946495057546e-01,2.352525053567740276e-01
6.829942780898401455e-01,3.170057218929960841e-01
5.000044899222049199e-01,4.999955100777951911e-01
6.126624937906645085e-01,3.873375062093801224e-01
4.888733104763197668e-01,5.111266895233660401e-01
4.404121929290426563e-01,5.595878070279642902e-01
3.371813133175252108e-01,6.628186866558561929e-01
5.125496390831314475e-01,4.874503609174709595e-01
6.124094792568258727e-01,3.875905207927998197e-01
5.852025779630393165e-01,4.147974220236564369e-01
7.364438337398140355e-01,2.635561662666175420e-01
5.039476913386874424e-01,4.960523086614397337e-01
6.638051201053429828e-01,3.361948798977806852e-01
5.000056764921668728e-01,4.999943235078332937e-01
7.083878738205928727e-01,2.916121261888834360e-01
5.000856641006913295e-01,4.999143358993113906e-01
5.435674812116090271e-01,4.564325187897808056e-01
7.199432867972653805e-01,2.800567132089984423e-01
5.046761422792414020e-01,4.953238577208382010e-01
5.398469985879644772e-01,4.601530014129963653e-01
7.292454846548571679e-01,2.707545153465891197e-01
2.043283055527990166e-01,7.956716944255155521e-01
5.648907610320957895e-01,4.351092389699433016e-01
5.009572522700997954e-01,4.990427477299311243e-01
6.298872848447478745e-01,3.701127151559412409e-01
5.218974813061997287e-01,4.781025188165885509e-01
5.000183165667743124e-01,4.999816834332284632e-01
7.263113870267318140e-01,2.736886129742546192e-01
6.651016101502644773e-01,3.348983898546628035e-01
6.934128131687794516e-01,3.065871868337153860e-01
9.784822430966626516e-01,2.151775698277669235e-02
5.072716164138371120e-01,4.927283835849202154e-01
6.214719914670179257e-01,3.785280085508621051e-01
5.155547948071109721e-01,4.844452051952845006e-01
2.345721180411812767e-01,7.654278821152460388e-01
5.038082615181594948e-01,4.961917384819142796e-01
9.129995729296807028e-01,8.700042707614494275e-02
1.978508502590824170e-02,9.802149149115733096e-01
5.044083302951057890e-01,4.955916697050362640e-01
2.148261102005410983e-01,7.851738898460602911e-01
5.703024224308328449e-01,4.296975775677131515e-01
3.899464222166371119e-01,6.100535776958567746e-01
5.015349210607282782e-01,4.984650789393214598e-01
9.137851901760802864e-01,8.621480982991294728e-02
1.904149720392720180e-01,8.095850279510825587e-01
7.081099922074304276e-01,2.918900076617811368e-01
5.000069977177055147e-01,4.999930022822947628e-01
6.035354873105321927e-01,3.964645126927086594e-01
5.184127134738830689e-01,4.815872864980412227e-01
4.250765787026212217e-01,5.749234212921393583e-01
2.858830104015664397e-01,7.141169895853247684e-01
4.963189046159058870e-01,5.036810953837760341e-01
4.598590050896574910e-01,5.401409949051451109e-01
5.186849241968654045e-01,4.813150758032579413e-01
2.255648135701819323e-01,7.744351862834325528e-01
6.357385178089933753e-01,3.642614821517279888e-01
3.760214054161661323e-01,6.239785944049203170e-01
5.529351232061523458e-01,4.470648767959212178e-01
8.905898146204940247e-01,1.094101853840123983e-01
5.009046981694802447e-01,4.990953018306487077e-01
8.432775671620614810e-01,1.567224328251008159e-01
5.005078515775627235e-01,4.994921484224536523e-01
5.184127134738830689e-01,4.815872864980412227e-01
5.516917721949657905e-01,4.483082278054204561e-01
6.481917936068721797e-01,3.518082063954583449e-01
7.193470429862459659e-01,2.806529570150453345e-01
5.008385651491195079e-01,4.991614348509074706e-01
5.630574973911567360e-01,4.369425025624611436e-01
5.012652093270010267e-01,4.987347906730310587e-01
4.386556285640448860e-01,5.613443714115852190e-01
5.002703312159455518e-01,4.997296687840616092e-01
4.921567246309194732e-01,5.078432753688287837e-01
5.000003377630573009e-01,4.999996622369425880e-01
7.252082208935954621e-02,9.274791779043315421e-01
4.252162339460497376e-01,5.747837659555073975e-01
8.194895181101661263e-01,1.805104819048892195e-01
3.432684369360388121e-01,6.567315630544665606e-01
2.409869800562663977e-01,7.590130199358814389e-01
5.131317877900725133e-01,4.868682122066317897e-01
4.394620576475012919e-01,5.605379423424985408e-01
5.000007790437897004e-01,4.999992209562101886e-01
5.070659335537535117e-01,4.929340664464720301e-01
1.274821371255634717e-01,8.725178627136541687e-01
5.839332397957924803e-01,4.160667602048009894e-01
